yardline_100,ydstogo,td_prob,fg_prob,opp_td_prob,opp_fg_prob,no_score_prob,ep,n
71.0,7.0,0.21124777,0.13214767,0.34680137,0.19694683,0.10637115,-1.1444095,14
71.0,8.0,0.19519162,0.1275781,0.32073227,0.19082132,0.15964839,-1.0695251,17
71.0,9.0,0.15837608,0.10729898,0.26798952,0.1726696,0.28864786,-0.9641165,9
71.0,10.0,0.18808886,0.121100284,0.314252,0.19195136,0.17856826,-1.0970545,20
71.0,11.0,0.21671867,0.13520433,0.35742843,0.20960793,0.07374302,-1.2100109,32
71.0,12.0,0.20071873,0.121439986,0.34542948,0.20137215,0.12414194,-1.2551286,8
71.0,13.0,0.17781593,0.10964237,0.30886045,0.18187486,0.21528785,-1.1351254,7
71.0,14.0,0.113939345,0.09132907,0.21190064,0.17090188,0.4071279,-0.92612123,6
71.0,15.0,0.15994698,0.10001391,0.27226326,0.16870156,0.29248863,-0.9943023,8
71.0,16.0,0.19356298,0.117253184,0.32526004,0.20814449,0.14871907,-1.1959405,11
71.0,17.0,0.17492379,0.10901092,0.28556767,0.19156694,0.23297307,-1.0231185,7
71.0,18.0,0.12887248,0.08335041,0.23713836,0.17324384,0.37252435,-1.0273932,5
71.0,19.0,0.21214354,0.12079389,0.3594197,0.21326037,0.08661906,-1.3088177,6
71.0,20.0,0.1681371,0.10301878,0.2898892,0.1889649,0.24287586,-1.1130462,5
71.0,21.0,0.24065116,0.12698252,0.37066957,0.22474135,0.028422922,-1.2029757,4
71.0,22.0,0.26582822,0.12560038,0.36340034,0.23271699,0.004305008,-1.0058954,1
71.0,23.0,0.26650557,0.1203383,0.3641351,0.23736219,0.0034939102,-1.035444,1
71.0,24.0,0.1532765,0.091956444,0.2623464,0.18659021,0.29777533,-1.0452945,4
71.0,25.0,0.23669948,0.11251818,0.34129477,0.22188526,0.08008536,-1.0621443,2
71.0,26.0,0.23808494,0.104458675,0.36514613,0.22852421,0.05483911,-1.2652684,1
71.0,27.0,0.15884808,0.08765595,0.24425174,0.20024842,0.30372062,-0.9377068,2
71.0,32.0,0.10565653,0.071536645,0.1947021,0.15319738,0.46921825,-0.86634976,1
72.0,1.0,0.22872075,0.1233246,0.28548607,0.18685378,0.16885933,-0.58938336,22
72.0,2.0,0.19627821,0.11938071,0.29274842,0.18791893,0.19748476,-0.88243264,50
72.0,3.0,0.1959714,0.12238536,0.3124696,0.19441375,0.16833122,-1.0333799,22
72.0,4.0,0.1991825,0.12628841,0.30102828,0.1974252,0.17015061,-0.9270874,23
72.0,5.0,0.19266888,0.119791724,0.31248957,0.1924696,0.17654568,-1.0573525,15
72.0,6.0,0.20201807,0.12886469,0.3499588,0.2066779,0.10593855,-1.269849,24
72.0,7.0,0.19013329,0.1227845,0.32478976,0.19808887,0.15795335,-1.169337,152
72.0,8.0,0.20541877,0.13276078,0.3604919,0.2120289,0.082651176,-1.3248897,17
72.0,9.0,0.20718533,0.13038942,0.36358452,0.21110964,0.080899596,-1.338129,12
72.0,10.0,0.16525766,0.10647739,0.28621453,0.18311802,0.2534448,-1.0789483,22
72.0,11.0,0.17237961,0.11171459,0.31062108,0.20203492,0.19705373,-1.2415116,9
72.0,12.0,0.18253337,0.1106743,0.33065718,0.19588615,0.17334576,-1.294667,28
72.0,13.0,0.16957206,0.10194767,0.2988964,0.18532534,0.23797117,-1.157516,8
72.0,14.0,0.16073513,0.10507348,0.30080876,0.19891842,0.22828676,-1.2647778,6
72.0,15.0,0.17793298,0.10785206,0.33205587,0.20640695,0.16931003,-1.37593,10
72.0,16.0,0.20347552,0.119123876,0.37888518,0.22718486,0.063370965,-1.5556699,5
72.0,17.0,0.1998568,0.11742959,0.36756623,0.22095303,0.08657815,-1.486905,12
72.0,18.0,0.12703739,0.089729756,0.24883085,0.16764146,0.3606545,-1.0877414,8
72.0,19.0,0.18522687,0.11212466,0.33759212,0.2108274,0.14688833,-1.3640069,3
72.0,20.0,0.19458862,0.114380896,0.36544317,0.22031742,0.09800689,-1.5150084,4
72.0,21.0,0.14160748,0.09075747,0.24171025,0.16074407,0.35904813,-0.91014606,3
72.0,22.0,0.22300613,0.11659548,0.39831918,0.22930872,0.023453655,-1.5668437,2
72.0,23.0,0.19506615,0.10404676,0.3453411,0.21158777,0.13564578,-1.3767215,2
72.0,24.0,0.19927044,0.10436305,0.33605513,0.21549147,0.13648652,-1.2903165,3
72.0,25.0,0.19515194,0.10340786,0.3382622,0.21046236,0.1445564,-1.3227681,2
72.0,26.0,0.25375408,0.102786615,0.37164587,0.23428373,0.029640287,-1.2210628,2
72.0,30.0,0.23669027,0.10268165,0.39014977,0.23358731,0.027246272,-1.4704479,1
72.0,39.0,0.23267841,0.08532317,0.25136903,0.2730005,0.1485997,-0.70101804,1
73.0,1.0,0.22576731,0.12399724,0.29071113,0.19530052,0.1575386,-0.669685,18
73.0,2.0,0.19463508,0.11506909,0.29156795,0.18476999,0.20764087,-0.8892016,12
73.0,3.0,0.20217451,0.12256856,0.30722797,0.19893739,0.16240245,-0.96701944,41
73.0,4.0,0.19184785,0.120164275,0.30807438,0.19798276,0.17580944,-1.0479418,18
73.0,5.0,0.19066897,0.12440836,0.3226517,0.20567456,0.1500886,-1.1686398,19
73.0,6.0,0.19129434,0.11937097,0.30530593,0.19709721,0.1806569,-1.0331424,23
73.0,7.0,0.18473434,0.11853616,0.3182438,0.19775996,0.17449494,-1.1741264,23
73.0,8.0,0.18428913,0.12122655,0.32496852,0.20119017,0.1620185,-1.2259867,141
73.0,9.0,0.16671579,0.109002605,0.3044682,0.18608272,0.2262393,-1.200609,17
73.0,10.0,0.19123043,0.11815486,0.331653,0.20794265,0.14465438,-1.254156,20
73.0,11.0,0.1952793,0.12059292,0.33370072,0.21431552,0.12895189,-1.2519298,9
73.0,12.0,0.22021051,0.124927565,0.3669342,0.22258191,0.057855196,-1.3229312,5
73.0,13.0,0.16676976,0.10756291,0.30878818,0.20222336,0.20823736,-1.280717,25
73.0,14.0,0.19728553,0.11776388,0.3437328,0.22252084,0.11149185,-1.3414748,14
73.0,15.0,0.18667029,0.106184624,0.31443974,0.2015402,0.18458034,-1.1817311,9
73.0,16.0,0.1969575,0.11363792,0.35655734,0.21780194,0.10747294,-1.4316075,11
73.0,17.0,0.22435026,0.1268217,0.38477954,0.24898368,0.0062927622,-1.4908837,3
73.0,18.0,0.15255877,0.09595865,0.28215256,0.19073671,0.27233455,-1.192215,12
73.0,19.0,0.17592505,0.10749283,0.34068596,0.21262799,0.15570946,-1.4700994,9
73.0,20.0,0.18084301,0.1114309,0.34304383,0.2153075,0.14163275,-1.449228,7
73.0,21.0,0.19247846,0.10576715,0.35251674,0.20772146,0.13391383,-1.4234258,3
73.0,22.0,0.25582516,0.11028533,0.37150303,0.24777532,0.0062828436,-1.2233994,2
73.0,23.0,0.22630534,0.10363747,0.40971828,0.2387672,0.012165229,-1.6902741,2
73.0,24.0,0.22776707,0.107901335,0.4155489,0.22334507,0.014374515,-1.6569245,1
73.0,26.0,0.15358256,0.07385937,0.2609283,0.1655672,0.33745465,-1.0223355,3
73.0,30.0,0.26982352,0.0919583,0.35863876,0.26547217,0.0051793302,-1.1448127,1
73.0,31.0,0.20212016,0.0926302,0.34590325,0.21202984,0.13548152,-1.3678962,1
73.0,34.0,0.22344887,0.08623277,0.36708555,0.29233262,0.021052903,-1.6276332,1
74.0,1.0,0.21200159,0.117702216,0.2807167,0.19309917,0.18957102,-0.70894814,16
74.0,2.0,0.18265882,0.1156593,0.28847367,0.19193219,0.21512751,-0.9713975,17
74.0,3.0,0.16435836,0.10447324,0.2697678,0.17945963,0.27624255,-0.9630973,13
74.0,4.0,0.17733471,0.1144789,0.2942736,0.19751985,0.21050632,-1.0694612,35
74.0,5.0,0.18147872,0.11599183,0.31846803,0.19025022,0.187725,-1.1824507,16
74.0,6.0,0.1612976,0.116550915,0.28067735,0.19858174,0.23714195,-1.0835421,12
74.0,7.0,0.18871184,0.12287538,0.34415326,0.2043122,0.13220142,-1.3369157,14
74.0,8.0,0.19018337,0.12799968,0.3614402,0.21796708,0.095470056,-1.4700985,14
74.0,9.0,0.17928979,0.121790566,0.34364522,0.21025825,0.13855703,-1.417308,138
74.0,10.0,0.16753466,0.10735679,0.31389263,0.19342472,0.21194403,-1.2838287,13
74.0,11.0,0.14683543,0.1050157,0.29328427,0.1897193,0.25918058,-1.2802618,7
74.0,12.0,0.19385119,0.114415064,0.3589239,0.21435644,0.11120999,-1.4582151,9
74.0,13.0,0.20262043,0.12056524,0.37140694,0.22394729,0.07379621,-1.4953866,6
74.0,14.0,0.16670269,0.11110564,0.32698074,0.21405831,0.17414962,-1.4337103,21
74.0,15.0,0.1434504,0.09495876,0.2954472,0.19684045,0.26307797,-1.3697971,6
74.0,16.0,0.15847825,0.100961775,0.3145526,0.20530465,0.21394928,-1.4069116,13
74.0,17.0,0.12476184,0.08871651,0.23760836,0.19540405,0.3487003,-1.110144,3
74.0,18.0,0.13779889,0.096100606,0.2407943,0.1999861,0.31938636,-1.03723,3
74.0,19.0,0.15408096,0.09464231,0.29607016,0.19847175,0.2496346,-1.3089072,10
74.0,20.0,0.11376383,0.06804422,0.21789737,0.13384838,0.4603702,-0.92932147,5
74.0,21.0,0.22341342,0.11717043,0.3709163,0.23257259,0.047942255,-1.380419,5
74.0,22.0,0.18603647,0.09595391,0.31354618,0.22829384,0.16889812,-1.292242,4
74.0,24.0,0.090499245,0.06749201,0.19457425,0.18621334,0.4568615,-1.0858704,2
74.0,25.0,0.22535627,0.099534206,0.38011917,0.24217464,0.043607634,-1.5202599,3
74.0,41.0,0.26702106,0.095411025,0.25488764,0.25663975,0.11747719,-0.40606013,1
75.0,1.0,0.22715929,0.12764192,0.32464993,0.20793949,0.10571875,-0.9248296,13
75.0,2.0,0.22129256,0.13073397,0.3479546,0.21550646,0.076900825,-1.1443158,17
75.0,3.0,0.21196012,0.13547486,0.36692438,0.21819682,0.059940062,-1.335417,11
75.0,4.0,0.19074298,0.1239505,0.32870284,0.21220046,0.13773489,-1.2326678,15
75.0,5.0,0.16957943,0.115393445,0.30508175,0.19881737,0.20495805,-1.2001797,56
75.0,6.0,0.1882826,0.12280356,0.35537836,0.21265906,0.11434071,-1.4406186,13
75.0,7.0,0.1688126,0.1135212,0.31943795,0.20023063,0.1920543,-1.3155589,13
75.0,8.0,0.16938218,0.11450167,0.3328633,0.20161267,0.17541403,-1.407895,22
75.0,9.0,0.1988803,0.13165976,0.3892006,0.22222227,0.05079082,-1.6055843,12
75.0,10.0,0.17090322,0.11196213,0.33018517,0.20372078,0.1770698,-1.3913972,162
75.0,11.0,0.18275884,0.12126206,0.36722082,0.2183859,0.103107356,-1.5851997,14
75.0,12.0,0.16347541,0.10685525,0.34052816,0.2104863,0.17146952,-1.5532055,14
75.0,13.0,0.17886555,0.112877786,0.35866192,0.20847464,0.13365959,-1.5488939,6
75.0,14.0,0.18203221,0.11569749,0.3754504,0.2270486,0.09176985,-1.6916958,8
75.0,15.0,0.18417177,0.109838225,0.348543,0.21661535,0.1335944,-1.4727566,29
75.0,16.0,0.18214993,0.10954856,0.32572588,0.2200111,0.15548399,-1.3385237,9
75.0,17.0,0.165507,0.1078419,0.3417377,0.22091733,0.15703742,-1.5734203,9
75.0,18.0,0.17183214,0.102331184,0.31905514,0.2089792,0.1908073,-1.3525692,5
75.0,19.0,0.18345055,0.10931599,0.37686405,0.22330306,0.09919615,-1.696337,7
75.0,20.0,0.18232213,0.10864407,0.3321084,0.22583418,0.14442608,-1.4039774,6
75.0,21.0,0.15704453,0.092743516,0.298955,0.19712685,0.24679114,-1.3116645,6
75.0,22.0,0.15757468,0.090288915,0.32162297,0.19794975,0.22531512,-1.4727094,5
75.0,23.0,0.21191251,0.09957862,0.3979379,0.23342104,0.048635274,-1.7059046,3
75.0,24.0,0.2282306,0.101468414,0.40516582,0.23827983,0.01800465,-1.6486406,3
75.0,25.0,0.2155066,0.09685652,0.4252635,0.23341344,0.020088207,-1.8787199,1
75.0,28.0,0.2149921,0.093460314,0.41570437,0.23842485,0.027640887,-1.8396235,2
75.0,32.0,0.2514021,0.0918522,0.38299474,0.24320745,0.021283127,-1.3816345,1
76.0,1.0,0.20317806,0.11666356,0.30898282,0.20523097,0.15959057,-1.0083318,25
76.0,2.0,0.17335282,0.1114695,0.30936372,0.19861983,0.2013519,-1.2146293,11
76.0,3.0,0.13119565,0.090075955,0.24443056,0.17186396,0.3575782,-1.039139,14
76.0,4.0,0.16793032,0.11617526,0.31335604,0.2074071,0.18892522,-1.2914218,15
76.0,5.0,0.16231784,0.11422698,0.32962036,0.21111552,0.17670313,-1.4631294,20
76.0,6.0,0.17206389,0.117346175,0.33449283,0.21201268,0.15799761,-1.4223273,47
76.0,7.0,0.17424561,0.12172708,0.35334003,0.2222897,0.12202922,-1.5557586,12
76.0,8.0,0.15508951,0.11036406,0.33200285,0.2052617,0.19102831,-1.5246724,15
76.0,9.0,0.18686397,0.12948835,0.392862,0.23569408,0.048122548,-1.7611905,13
76.0,10.0,0.1541111,0.10441508,0.3122916,0.20091633,0.2224539,-1.3974218,20
76.0,11.0,0.1628404,0.11233668,0.33909476,0.2164536,0.1625304,-1.5487218,86
76.0,12.0,0.17588682,0.109384514,0.36310753,0.22563405,0.118516944,-1.6631724,12
76.0,13.0,0.13602896,0.094586335,0.29341003,0.1945982,0.2755213,-1.402921,8
76.0,14.0,0.12097866,0.088123776,0.2618413,0.19720025,0.32633314,-1.3145158,6
76.0,15.0,0.1714905,0.11400286,0.3519093,0.23641782,0.11971412,-1.632034,6
76.0,16.0,0.15742178,0.10624562,0.35042256,0.2269204,0.15202573,-1.7141323,16
76.0,17.0,0.18903069,0.116763406,0.40418044,0.25022644,0.031944018,-1.9082577,7
76.0,18.0,0.15976529,0.10277881,0.34643745,0.23231263,0.15138838,-1.6976316,8
76.0,19.0,0.16193259,0.10441687,0.32719555,0.2293663,0.17042197,-1.5346385,6
76.0,20.0,0.11566763,0.09732874,0.27708912,0.23155951,0.27269262,-1.5348747,2
76.0,21.0,0.19141138,0.11260932,0.3604373,0.2374788,0.090157494,-1.560228,8
76.0,22.0,0.19918175,0.10648665,0.4271584,0.2535963,0.0041952585,-2.0362442,1
76.0,23.0,0.20537202,0.09930346,0.40457186,0.24788319,0.035108265,-1.8420563,3
76.0,24.0,0.17253263,0.092654526,0.3645763,0.22979227,0.13161422,-1.7560785,2
76.0,25.0,0.22396354,0.09929068,0.38712522,0.2765836,0.0048253876,-1.6744046,1
76.0,26.0,0.11172074,0.074462265,0.22253203,0.20554593,0.3805957,-1.1706512,2
76.0,27.0,0.177274,0.09373468,0.29304427,0.22506242,0.20291032,-1.2092922,2
77.0,1.0,0.18394963,0.107133776,0.30626142,0.19846037,0.19851252,-1.1315899,15
77.0,2.0,0.17783132,0.110508956,0.31247404,0.19715141,0.18827741,-1.2184554,10
77.0,3.0,0.17792921,0.116873324,0.33544996,0.21400844,0.1490352,-1.3963261,14
77.0,4.0,0.18259877,0.11576683,0.33957902,0.22373706,0.13212676,-1.4235246,9
77.0,5.0,0.16251867,0.10766122,0.32547694,0.20447448,0.1938493,-1.4316514,13
77.0,6.0,0.16842085,0.1158514,0.3281582,0.21828341,0.16328993,-1.4273267,10
77.0,7.0,0.1622595,0.11162059,0.3333993,0.212065,0.17362489,-1.4987366,44
77.0,8.0,0.16431606,0.113748215,0.34578207,0.21409263,0.15619178,-1.573193,19
77.0,9.0,0.1595941,0.105249494,0.3253768,0.20473643,0.1990407,-1.4612268,12
77.0,10.0,0.15646581,0.10064269,0.3279294,0.19578981,0.21304682,-1.4869363,25
77.0,11.0,0.10327663,0.07476955,0.22124438,0.1410407,0.4540608,-1.028571,6
77.0,12.0,0.1585905,0.1037595,0.34861207,0.21898897,0.16304521,-1.6787915,79
77.0,13.0,0.1745675,0.112633094,0.39143747,0.2315599,0.08238616,-1.8772742,7
77.0,14.0,0.12391124,0.08176003,0.3034475,0.18838541,0.29613307,-1.5786514,7
77.0,15.0,0.12137107,0.08967942,0.29005784,0.19809908,0.29459384,-1.5082946,9
77.0,16.0,0.15271418,0.09515713,0.31988353,0.22321442,0.2017928,-1.5574113,8
77.0,17.0,0.1657773,0.10300982,0.3589808,0.2237305,0.14164849,-1.7161613,15
77.0,18.0,0.1428162,0.09786781,0.2948372,0.22700383,0.23153384,-1.4514652,3
77.0,19.0,0.18479367,0.109093726,0.4234291,0.25747705,0.01718669,-2.1175902,3
77.0,20.0,0.13044581,0.086638615,0.2899663,0.19826111,0.2889448,-1.4521856,5
77.0,21.0,0.17279331,0.10072003,0.34099862,0.22860393,0.14890094,-1.5652282,1
77.0,22.0,0.20110731,0.09820229,0.39273772,0.2418421,0.05798341,-1.7734268,5
77.0,23.0,0.15750667,0.08319762,0.30883873,0.20797509,0.23671311,-1.4359156,2
77.0,24.0,0.15316193,0.08336057,0.3405289,0.21699363,0.19839953,-1.7137885,2
77.0,25.0,0.18647659,0.08501125,0.34381536,0.21000966,0.16805238,-1.4751201,4
77.0,27.0,0.18583669,0.084105685,0.32358253,0.22791453,0.1701713,-1.4000779,1
77.0,39.0,0.099274285,0.058187764,0.15092172,0.21615493,0.4708501,-0.8389248,1
78.0,1.0,0.16788971,0.094636254,0.2674716,0.18096238,0.28298092,-0.9592178,18
78.0,2.0,0.19032732,0.11755992,0.34497598,0.22885823,0.1117949,-1.4188635,14
78.0,3.0,0.17717569,0.11155857,0.34106964,0.225,0.1382311,-1.4909432,13
78.0,4.0,0.18223588,0.117719926,0.3845978,0.23676494,0.072068915,-1.7737283,9
78.0,5.0,0.1666947,0.11266329,0.34771678,0.22350787,0.14289083,-1.6016307,16
78.0,6.0,0.16132575,0.11306297,0.33682254,0.22678372,0.15585351,-1.5705483,15
78.0,7.0,0.17950317,0.11311934,0.3840277,0.22879586,0.08825696,-1.779597,11
78.0,8.0,0.15869193,0.11187275,0.33677512,0.22919334,0.1573806,-1.6006986,25
78.0,9.0,0.15675958,0.1057711,0.3403652,0.22259147,0.16872685,-1.6368418,12
78.0,10.0,0.16910474,0.110607706,0.3561322,0.23423418,0.12355294,-1.6811527,20
78.0,11.0,0.15267515,0.10223482,0.34233072,0.22067681,0.1750948,-1.6847411,11
78.0,12.0,0.15060483,0.09871612,0.33590105,0.22057289,0.18702199,-1.6637163,6
78.0,13.0,0.15726747,0.10259715,0.34622055,0.22714958,0.1599215,-1.6991947,57
78.0,14.0,0.15723647,0.10186704,0.33936253,0.23552324,0.15835947,-1.6817546,6
78.0,15.0,0.15262707,0.09986843,0.34932473,0.23237321,0.15906066,-1.7756877,8
78.0,16.0,0.1754593,0.10692989,0.37223247,0.24934027,0.08881072,-1.8080311,7
78.0,17.0,0.17408514,0.10759239,0.41224965,0.2576412,0.040554702,-2.118743,4
78.0,18.0,0.15923685,0.099235274,0.3520832,0.23432733,0.14825802,-1.7569432,12
78.0,19.0,0.14943469,0.09236344,0.35051408,0.22391129,0.1772929,-1.8037578,3
78.0,20.0,0.1874005,0.105421044,0.40260753,0.26117608,0.035140105,-1.9760212,5
78.0,21.0,0.16653742,0.0971549,0.34217256,0.23922788,0.14728887,-1.6593615,1
78.0,23.0,0.17453891,0.09182404,0.3638796,0.2543611,0.107482314,-1.8152186,2
78.0,24.0,0.13269857,0.08267287,0.314539,0.20265536,0.2607855,-1.6328728,5
78.0,25.0,0.16857773,0.08931346,0.34004655,0.24277335,0.15235227,-1.6597852,2
78.0,27.0,0.20689966,0.08961254,0.4235968,0.26414558,0.0071069296,-2.0390203,1
78.0,28.0,0.17372689,0.08148494,0.38709858,0.27206534,0.078015715,-2.0666804,1
78.0,29.0,0.006608575,0.020703647,0.017863162,0.07127881,0.8791637,-0.23187955,1
78.0,30.0,0.20736255,0.09083298,0.34897962,0.28594807,0.059085112,-1.5809258,1
78.0,31.0,0.13028051,0.07394244,0.2429526,0.17002077,0.3763817,-1.0801156,1
78.0,34.0,0.19569558,0.077972524,0.39616498,0.30422455,0.017159736,-2.081435,1
78.0,35.0,0.1699601,0.08142957,0.3597635,0.32174215,0.05877969,-2.0535026,1
79.0,1.0,0.1774019,0.10341861,0.28549996,0.2025776,0.22469337,-1.0582771,19
79.0,2.0,0.150947,0.100756355,0.29325378,0.20426545,0.24535865,-1.3080983,9
79.0,3.0,0.15279576,0.099882305,0.30366907,0.20895068,0.22908184,-1.3850911,10
79.0,4.0,0.16297115,0.106020726,0.31181273,0.21177757,0.20163068,-1.3617316,10
79.0,5.0,0.19451985,0.124897815,0.40299615,0.2540911,0.016869787,-1.8491322,10
79.0,6.0,0.15751839,0.11250847,0.34526798,0.23635454,0.14258729,-1.6867317,11
79.0,7.0,0.15745038,0.1065042,0.33481586,0.21974008,0.17552401,-1.5845858,12
79.0,8.0,0.13631059,0.09833617,0.2931286,0.20334959,0.26365507,-1.4142157,13
79.0,9.0,0.15680079,0.106764816,0.33997077,0.22563827,0.1648791,-1.6410522,35
79.0,10.0,0.15014443,0.09846796,0.32087147,0.21314447,0.21192151,-1.5396947,17
79.0,11.0,0.17478499,0.1126739,0.37339067,0.25235292,0.07961558,-1.8128908,8
79.0,12.0,0.17652054,0.10691504,0.40038234,0.24441682,0.06458091,-1.9831316,7
79.0,13.0,0.10770806,0.09065268,0.25552288,0.21713622,0.32320884,-1.419789,3
79.0,14.0,0.14942576,0.097730935,0.33810282,0.23691814,0.17124933,-1.741059,77
79.0,15.0,0.11552999,0.08405228,0.26287556,0.21229978,0.3198072,-1.4187269,11
79.0,16.0,0.15793104,0.09944749,0.3779395,0.25615123,0.10074996,-2.0105736,6
79.0,17.0,0.13118729,0.07814072,0.27568546,0.1857941,0.323802,-1.33694,4
79.0,18.0,0.19713639,0.10672257,0.39476758,0.28788024,0.006123187,-1.9274138,1
79.0,19.0,0.16505988,0.10021356,0.37179023,0.2536226,0.1024193,-1.9104508,13
79.0,20.0,0.1678474,0.09972631,0.3744657,0.24783945,0.102730535,-1.893932,8
79.0,21.0,0.1683833,0.091322705,0.34149855,0.23970759,0.15265107,-1.6597975,4
79.0,22.0,0.0988073,0.063550375,0.20163664,0.1833416,0.4468161,-1.0854309,4
79.0,24.0,0.2041862,0.08913018,0.4049577,0.26397502,0.031258482,-1.9311985,1
79.0,25.0,0.062134404,0.03368508,0.16865285,0.10471144,0.6256659,-0.96095073,4
79.0,28.0,0.15080361,0.075091094,0.24894385,0.20462283,0.31541622,-1.078921,1
79.0,29.0,0.18386365,0.09095161,0.3035885,0.25452763,0.15973125,-1.3338821,1
80.0,1.0,0.1914172,0.11424296,0.3041426,0.21116897,0.17318782,-1.0821625,16
80.0,2.0,0.1767455,0.10843311,0.32553312,0.22850005,0.1546677,-1.4048465,15
80.0,3.0,0.13380697,0.09272892,0.2553116,0.18826142,0.32409588,-1.140898,15
80.0,4.0,0.16521588,0.1071923,0.3145374,0.21710455,0.18980667,-1.3773594,10
80.0,5.0,0.15426718,0.10883801,0.3350869,0.21834758,0.17779996,-1.5954024,9
80.0,6.0,0.16773668,0.11318558,0.33890116,0.23296708,0.14132735,-1.5592417,18
80.0,7.0,0.15354529,0.10880804,0.35366142,0.2229543,0.15555112,-1.7438494,10
80.0,8.0,0.14653648,0.105298,0.3391654,0.21773694,0.18553719,-1.6869717,13
80.0,9.0,0.16179402,0.11024191,0.35805622,0.23034665,0.13341221,-1.7358726,17
80.0,10.0,0.14312537,0.094874,0.30766192,0.20703866,0.24175431,-1.4910587,35
80.0,11.0,0.17171022,0.10934726,0.37931404,0.24097684,0.091961965,-1.8503826,10
80.0,12.0,0.124800496,0.084832266,0.27319354,0.19958974,0.3114264,-1.3883747,7
80.0,13.0,0.15659784,0.09862103,0.3752916,0.23984109,0.12300402,-1.9568367,8
80.0,14.0,0.1660327,0.10057747,0.37742242,0.24275824,0.106695496,-1.9085535,9
80.0,15.0,0.15217724,0.09741999,0.33582282,0.24046421,0.16749924,-1.717709,80
80.0,16.0,0.15921785,0.09794923,0.33594602,0.24232411,0.15830885,-1.6729366,7
80.0,17.0,0.14235356,0.096990846,0.34188476,0.24731319,0.16461283,-1.8499665,8
80.0,18.0,0.048490155,0.049013633,0.124372676,0.11183252,0.6620281,-0.72399586,2
80.0,19.0,0.18793465,0.10052415,0.3799714,0.2633984,0.061463207,-1.8355074,4
80.0,20.0,0.15238541,0.094881125,0.32014033,0.24579246,0.18049753,-1.6299486,12
80.0,21.0,0.21171239,0.10291016,0.39517328,0.2689664,0.014627628,-1.7841742,2
80.0,22.0,0.14731248,0.0910479,0.32484937,0.21456897,0.21597053,-1.6171277,4
80.0,23.0,0.19727547,0.092906155,0.41044217,0.27182773,0.016153114,-2.043025,1
80.0,24.0,0.22059545,0.083166555,0.40627205,0.27864358,0.003887313,-1.8862302,1
80.0,25.0,0.093382426,0.062059265,0.25582805,0.16629113,0.41769364,-1.4495212,1
80.0,26.0,0.1949513,0.086453974,0.38755435,0.26297596,0.06169219,-1.8790128,2
80.0,27.0,0.13914984,0.07934552,0.29996687,0.21321975,0.26182035,-1.5257968,1
80.0,29.0,0.13183396,0.07280568,0.28251153,0.17202951,0.3353958,-1.3546524,1
80.0,30.0,0.19861248,0.08113719,0.41764367,0.27174607,0.023535265,-2.1047704,1
81.0,1.0,0.19398373,0.11474125,0.3289244,0.22277802,0.13314016,-1.2722721,26
81.0,2.0,0.15993348,0.10584113,0.32453918,0.21279405,0.19086456,-1.4749342,15
81.0,3.0,0.17439151,0.11084962,0.35346997,0.22836006,0.12682883,-1.6089479,12
81.0,4.0,0.16060618,0.11064685,0.33172506,0.22987118,0.16061383,-1.5588276,11
81.0,5.0,0.15960564,0.110245176,0.34241414,0.22953697,0.15209125,-1.640262,8
81.0,6.0,0.15213223,0.10992978,0.3469811,0.22645167,0.1581123,-1.7168096,10
81.0,7.0,0.14539725,0.100903,0.33837113,0.2131354,0.1964687,-1.6898137,6
81.0,8.0,0.12928344,0.09542125,0.29825827,0.20480835,0.26664716,-1.5133284,12
81.0,9.0,0.1624021,0.10899102,0.36885175,0.23835334,0.11434296,-1.839004,11
81.0,10.0,0.119273365,0.07854896,0.2524279,0.16069959,0.3798716,-1.1894344,6
81.0,11.0,0.1575842,0.106702,0.3677388,0.23232104,0.12888327,-1.8507832,22
81.0,12.0,0.12205833,0.09076714,0.29871276,0.22017866,0.2609021,-1.6305865,12
81.0,13.0,0.15667959,0.10482044,0.39165267,0.24471536,0.09374691,-2.0695617,7
81.0,14.0,0.13442907,0.094247624,0.32789737,0.24530856,0.19172607,-1.811353,4
81.0,15.0,0.15160231,0.100264825,0.35697818,0.24575308,0.13850288,-1.8767534,7
81.0,16.0,0.14911109,0.0968212,0.3519307,0.24640766,0.14883967,-1.8714234,50
81.0,17.0,0.111698315,0.07765573,0.2945004,0.19785288,0.3109379,-1.6452003,4
81.0,18.0,0.15100051,0.09322029,0.38549367,0.2509338,0.11160439,-2.117949,7
81.0,19.0,0.15646647,0.098130964,0.3857031,0.24878578,0.10304436,-2.0605035,1
81.0,20.0,0.12848553,0.08988731,0.30009818,0.2453841,0.22878985,-1.6749674,5
81.0,21.0,0.12986162,0.08621803,0.34767786,0.21105509,0.21891822,-1.9001503,2
81.0,22.0,0.20063166,0.09517193,0.4114924,0.28006688,0.0048167845,-2.0327325,2
81.0,23.0,0.16076538,0.08268742,0.38913006,0.26005512,0.09997327,-2.1317644,2
81.0,25.0,0.12728798,0.075412236,0.2998727,0.21551651,0.2762573,-1.6300118,2
81.0,28.0,0.05301394,0.049023323,0.1028925,0.16504629,0.6250943,-0.7017197,2
81.0,30.0,0.20791242,0.08318258,0.40294006,0.27676138,0.022461057,-1.9482633,1
81.0,31.0,0.11206934,0.07120704,0.28357783,0.1865258,0.33885035,-1.5468233,1
